order_id,date_commande,date_expedition,date_livraison,produit,quantite,entrepot,region,transporteur,mode_transport,delai_livraison,retard,cout_transport,priorite,statut,client_ville,poids_kg,mois,trimestre,jour_semaine,semaine_annee,annee,delai_reel,ecart_delai,cout_par_unite,cout_par_kg,saison_haute,weekend,categorie_delai
CMD-02524,2024-07-10,2024-07-13,2024-07-21,Conserves Sardines,270.0,Casablanca-Port,Marrakech-Safi,Oncf Marchandises,Route,8.0,1.0,280.81,Standard,Retardé,Tanger-Tétouan-Al Hoceïma,936.4,7,3,2,28,2024,8.0,0.0,1.040037037037037,0.2998825288338317,0,0,Standard
CMD-02525,2024-07-10,2024-07-10,2024-07-13,Agrumes Export,202.0,Casablanca-Port,Grand Casablanca,Sntl,Route,3.0,0.0,280.33,Standard,Livré,Marrakech-Safi,991.1,7,3,2,28,2024,3.0,0.0,1.3877722772277228,0.28284734133790734,0,0,Rapide
CMD-02526,2024-07-10,2024-07-12,,Dattes Medjoul,93.0,Tanger-Med,Grand Casablanca,Oncf Marchandises,Route,5.0,0.0,206.92,Standard,Livré,Souss-Massa,921.9,7,3,2,28,2024,,,2.2249462365591395,0.22444950645406225,0,0,
CMD-02527,2024-07-11,2024-07-11,2024-07-15,Câblage Automobile,487.0,Rabat-Principal,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Route,4.0,0.0,377.62,Urgent,Livré,Tanger-Tétouan-Al Hoceïma,1007.3,7,3,3,28,2024,4.0,0.0,0.7754004106776181,0.37488335153380326,0,0,Rapide
CMD-02528,2024-07-11,2024-07-12,2024-07-13,Dattes Medjoul,220.0,Rabat-Principal,Oriental,Transatlas,Route,1.0,0.0,320.39,Standard,Livré,Fès-Meknès,787.4,7,3,3,28,2024,1.0,0.0,1.4563181818181818,0.40689611379222757,0,0,Express
CMD-02529,2024-07-12,2024-07-14,2024-07-17,Conserves Sardines,573.0,Rabat-Principal,Grand Casablanca,Maroc Logistique,Route,3.0,0.0,245.19,Express,Livré,Grand Casablanca,254.5,7,3,4,28,2024,3.0,0.0,0.42790575916230367,0.963418467583497,0,0,Rapide
CMD-02530,2024-07-12,2024-07-16,2024-07-23,Textile Cuir,195.0,Marrakech-Centre,Fès-Meknès,Sntl,Aérien,7.0,1.0,829.43,Express,Retardé,,528.5,7,3,4,28,2024,7.0,0.0,4.25348717948718,1.5694039735099337,0,0,Standard
CMD-02531,2024-07-12,2024-07-13,2024-07-22,Agrumes Export,43.0,,Grand Casablanca,Sntl,Maritime,9.0,1.0,536.23,Standard,Retardé,Rabat-Salé-Kénitra,356.7,7,3,4,28,2024,9.0,0.0,12.47046511627907,1.5033081020465378,0,0,Standard
CMD-02532,2024-07-13,2024-07-15,2024-07-16,Argan Cosmétique,115.0,Casablanca-Port,Grand Casablanca,Maroc Logistique,Rail,1.0,0.0,349.91,Urgent,Livré,Grand Casablanca,791.0,7,3,5,28,2024,1.0,0.0,3.0426956521739132,0.44236409608091026,0,1,Express
CMD-02533,2024-07-13,2024-07-13,2024-07-20,Câblage Automobile,192.0,Casablanca-Port,Grand Casablanca,Transatlas,Aérien,7.0,1.0,866.22,Express,Retardé,Tanger-Tétouan-Al Hoceïma,612.1,7,3,5,28,2024,7.0,0.0,4.5115625,1.415160921418069,0,1,Standard
CMD-02534,2024-07-13,2024-07-17,2024-07-18,Agrumes Export,97.0,,Marrakech-Safi,Sntl,Rail,1.0,0.0,400.0,Standard,Livré,Rabat-Salé-Kénitra,324.4,7,3,5,28,2024,1.0,0.0,4.123711340206185,1.2330456226880395,0,1,Express
CMD-02535,2024-07-13,2024-07-17,2024-07-18,Agrumes Export,97.0,,Marrakech-Safi,Sntl,Rail,1.0,0.0,400.0,Standard,Livré,Rabat-Salé-Kénitra,324.4,7,3,5,28,2024,1.0,0.0,4.123711340206185,1.2330456226880395,0,1,Express
CMD-02536,2024-07-14,2024-07-15,2024-07-16,Argan Cosmétique,628.0,Rabat-Principal,Grand Casablanca,Transatlas,Aérien,1.0,0.0,813.78,Express,Livré,Grand Casablanca,860.8,7,3,6,28,2024,1.0,0.0,1.295828025477707,0.9453763940520447,0,1,Express
CMD-02537,2024-07-15,2024-07-16,2024-07-17,Dattes Medjoul,709.0,Fès-Industriel,Béni Mellal-Khénifra,Oncf Marchandises,Aérien,1.0,0.0,906.17,Express,Livré,Oriental,892.8,7,3,0,29,2024,1.0,0.0,1.2780959097320168,1.014975358422939,0,0,Express
CMD-02538,2024-07-15,2024-07-16,2024-07-21,Textile Cuir,432.0,Tanger-Med,Grand Casablanca,Maroc Logistique,Route,,,254.42,Standard,Livré,,48.0,7,3,0,29,2024,5.0,,0.5889351851851852,5.300416666666666,0,0,Rapide
CMD-02539,2024-07-15,2024-07-19,2024-07-27,Dattes Medjoul,660.0,Rabat-Principal,,,,8.0,1.0,500.71,Urgent,Retardé,Grand Casablanca,974.3,7,3,0,29,2024,8.0,0.0,0.7586515151515151,0.5139176844914297,0,0,Standard
CMD-02540,2024-07-16,2024-07-16,2024-07-18,Phosphates,378.0,Casablanca-Port,Grand Casablanca,Oncf Marchandises,Maritime,2.0,0.0,584.67,Express,Livré,Grand Casablanca,319.2,7,3,1,29,2024,2.0,0.0,1.5467460317460315,1.831672932330827,0,0,Express
CMD-02541,2024-07-16,2024-07-16,2024-07-26,Textile Cuir,304.0,Fès-Industriel,,,,10.0,1.0,337.14,Express,Retardé,Oriental,942.5,7,3,1,29,2024,10.0,0.0,1.1090131578947369,0.3577082228116711,0,0,Standard
CMD-02542,2024-07-16,2024-07-16,2024-07-20,Textile Cuir,657.0,Fès-Industriel,Fès-Meknès,Ctm Express,Route,4.0,0.0,217.92,Standard,Livré,Rabat-Salé-Kénitra,182.1,7,3,1,29,2024,4.0,0.0,0.33168949771689493,1.1967051070840198,0,0,Rapide
CMD-02543,2024-07-17,2024-07-17,2024-07-18,Argan Cosmétique,33.0,Agadir-Sud,Grand Casablanca,Transatlas,Route,1.0,0.0,343.6,Standard,Livré,,721.3,7,3,2,29,2024,1.0,0.0,10.412121212121212,0.47636212394288097,0,0,Express
CMD-02544,2024-07-17,2024-07-21,2024-07-23,Phosphates,126.0,Agadir-Sud,Béni Mellal-Khénifra,Maroc Logistique,Rail,-1.0,0.0,383.19,Standard,Livré,Grand Casablanca,630.0,7,3,2,29,2024,2.0,3.0,3.041190476190476,0.6082380952380952,0,0,Express
CMD-02545,2024-07-17,2024-07-17,2024-07-24,Câblage Automobile,297.0,Tanger-Med,Grand Casablanca,Ctm Express,Maritime,7.0,0.0,573.15,Standard,Livré,Grand Casablanca,648.7,7,3,2,29,2024,7.0,0.0,1.9297979797979796,0.8835363033759827,0,0,Standard
CMD-02546,2024-07-18,2024-07-18,2024-07-21,Agrumes Export,733.0,Fès-Industriel,Oriental,Maroc Logistique,Route,,0.0,281.87,Standard,Livré,Béni Mellal-Khénifra,241.5,7,3,3,29,2024,3.0,,0.3845429740791269,1.1671635610766047,0,0,Rapide
CMD-02547,2024-07-18,2024-07-22,,Phosphates,481.0,,Rabat-Salé-Kénitra,Sntl,Maritime,5.0,0.0,618.58,Urgent,Livré,Rabat-Salé-Kénitra,358.9,7,3,3,29,2024,,,1.286029106029106,1.7235441627194206,0,0,
CMD-02548,2024-07-19,2024-07-20,2024-07-26,Textile Cuir,372.0,Casablanca-Port,Oriental,Transatlas,Maritime,6.0,0.0,591.14,Standard,Livré,Souss-Massa,103.9,7,3,4,29,2024,6.0,0.0,1.5890860215053764,5.689509143407122,0,0,Standard
CMD-02549,2024-07-19,2024-07-23,2024-07-31,Textile Cuir,450.0,Casablanca-Port,,,,8.0,1.0,916.1,Express,Retardé,Souss-Massa,990.5,7,3,4,29,2024,8.0,0.0,2.0357777777777777,0.9248864209994953,0,0,Standard
CMD-02550,2024-07-19,2024-07-23,2024-07-25,Conserves Sardines,439.0,Casablanca-Port,Béni Mellal-Khénifra,Transatlas,Route,2.0,,390.16,Express,Livré,,899.8,7,3,4,29,2024,2.0,0.0,0.88874715261959,0.43360746832629476,0,0,Express
CMD-02551,2024-07-20,2024-07-22,2024-07-26,Phosphates,723.0,Casablanca-Port,Marrakech-Safi,Ctm Express,Route,4.0,0.0,348.87,Standard,Livré,Marrakech-Safi,567.0,7,3,5,29,2024,4.0,0.0,0.4825311203319502,0.6152910052910053,0,1,Rapide
CMD-02552,2024-07-20,2024-07-22,2024-07-27,Argan Cosmétique,183.0,Rabat-Principal,Béni Mellal-Khénifra,Ctm Express,Route,5.0,0.0,320.41,Urgent,Livré,,130.6,7,3,5,29,2024,5.0,0.0,1.7508743169398908,2.4533690658499236,0,1,Rapide
CMD-02553,2024-07-20,2024-07-24,2024-07-25,Argan Cosmétique,334.0,Casablanca-Port,Rabat-Salé-Kénitra,Oncf Marchandises,Rail,1.0,0.0,347.11,Urgent,Livré,Rabat-Salé-Kénitra,153.9,7,3,5,29,2024,1.0,0.0,1.039251497005988,2.255425601039636,0,1,Express
CMD-02554,2024-07-21,2024-07-24,2024-07-27,Textile Cuir,58.0,Casablanca-Port,,,,3.0,1.0,964.65,Standard,Retardé,Rabat-Salé-Kénitra,770.2,7,3,6,29,2024,3.0,0.0,16.631896551724136,1.2524668917164372,0,1,Rapide
CMD-02555,2024-07-21,2024-07-22,2024-07-23,Dattes Medjoul,624.0,Casablanca-Port,Béni Mellal-Khénifra,Sntl,Route,4.0,0.0,311.28,Standard,Livré,Rabat-Salé-Kénitra,860.8,7,3,6,29,2024,1.0,-3.0,0.49884615384615383,0.3616171003717472,0,1,Express
CMD-02556,2024-07-21,2024-07-23,2024-07-26,Dattes Medjoul,76.0,Marrakech-Centre,Grand Casablanca,Oncf Marchandises,Maritime,3.0,0.0,648.04,Express,Livré,Souss-Massa,446.9,7,3,6,29,2024,3.0,0.0,8.526842105263157,1.4500783172969345,0,1,Rapide
CMD-02557,2024-07-22,2024-07-23,,Argan Cosmétique,63.0,Fès-Industriel,Tanger-Tétouan-Al Hoceïma,Ctm Express,Route,3.0,0.0,232.11,Urgent,Livré,,372.7,7,3,0,30,2024,,,3.6842857142857146,0.6227797155889456,0,0,
CMD-02558,2024-07-22,2024-07-22,2024-08-01,Textile Cuir,67.0,Fès-Industriel,,,,10.0,1.0,353.34,Standard,Retardé,Fès-Meknès,786.8,7,3,0,30,2024,10.0,0.0,5.273731343283582,0.4490849008642603,0,0,Standard
CMD-02559,2024-07-23,2024-07-23,2024-07-23,Argan Cosmétique,666.0,Agadir-Sud,,,,0.0,0.0,968.69,Express,Livré,Grand Casablanca,362.0,7,3,1,30,2024,0.0,0.0,1.4544894894894895,2.675939226519337,0,0,
CMD-02560,2024-07-23,2024-07-25,2024-07-28,Câblage Automobile,361.0,Rabat-Principal,Marrakech-Safi,Oncf Marchandises,Route,3.0,0.0,290.32,Express,Livré,Marrakech-Safi,833.3,7,3,1,30,2024,3.0,0.0,0.8042105263157895,0.34839793591743673,0,0,Rapide
CMD-02561,2024-07-23,2024-07-23,2024-07-28,Huile D'Olive Bio,198.0,,Tanger-Tétouan-Al Hoceïma,Ctm Express,Route,5.0,,217.06,Standard,Retardé,Fès-Meknès,541.6,7,3,1,30,2024,5.0,0.0,1.0962626262626263,0.4007754800590842,0,0,Rapide
CMD-02562,2024-07-24,2024-07-26,,Huile D'Olive Bio,252.0,Tanger-Med,Marrakech-Safi,Maroc Logistique,Route,3.0,0.0,271.19,Express,Livré,Tanger-Tétouan-Al Hoceïma,10.1,7,3,2,30,2024,,,1.0761507936507937,26.85049504950495,0,0,
CMD-02563,2024-07-24,2024-07-27,2024-08-02,Câblage Automobile,528.0,Tanger-Med,Marrakech-Safi,Oncf Marchandises,Maritime,6.0,0.0,509.99,Standard,Livré,,997.3,7,3,2,30,2024,6.0,0.0,0.9658901515151516,0.5113707008924095,0,0,Standard
CMD-02564,2024-07-24,2024-07-24,2024-08-03,Textile Cuir,289.0,,Béni Mellal-Khénifra,Oncf Marchandises,Aérien,10.0,1.0,937.54,Urgent,Retardé,Tanger-Tétouan-Al Hoceïma,310.7,7,3,2,30,2024,10.0,0.0,3.2440830449826987,3.0175088509816543,0,0,Standard
CMD-02565,2024-07-25,2024-07-25,2024-07-31,Textile Cuir,319.0,,,,,6.0,1.0,231.82,Standard,Retardé,Oriental,825.2,7,3,3,30,2024,6.0,0.0,0.7267084639498432,0.28092583616093064,0,0,Standard
CMD-02566,2024-07-25,2024-07-28,2024-08-02,Agrumes Export,726.0,Casablanca-Port,Tanger-Tétouan-Al Hoceïma,Sntl,Aérien,5.0,1.0,999.56,Standard,Retardé,Marrakech-Safi,299.4,7,3,3,30,2024,5.0,0.0,1.3768044077134987,3.3385437541750167,0,0,Rapide
CMD-02567,2024-07-25,2024-07-25,2024-07-25,Dattes Medjoul,568.0,Casablanca-Port,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Maritime,0.0,0.0,547.02,Standard,Livré,Marrakech-Safi,82.0,7,3,3,30,2024,0.0,0.0,0.9630633802816901,6.6709756097560975,0,0,
CMD-02568,2024-07-26,2024-07-30,2024-08-06,Câblage Automobile,283.5,Agadir-Sud,Rabat-Salé-Kénitra,Ctm Express,Route,7.0,0.0,330.81,Express,Livré,Souss-Massa,559.2,7,3,4,30,2024,7.0,0.0,1.1668783068783068,0.5915772532188841,0,0,Standard
CMD-02569,2024-07-26,2024-07-26,2024-08-03,Agrumes Export,588.0,Tanger-Med,Rabat-Salé-Kénitra,Sntl,Route,8.0,1.0,200.13,Standard,Retardé,Grand Casablanca,750.4,7,3,4,30,2024,8.0,0.0,0.34035714285714286,0.2666977611940298,0,0,Standard
CMD-02570,2024-07-27,2024-07-29,2024-08-03,Dattes Medjoul,517.0,Marrakech-Centre,,,,5.0,0.0,254.89,Standard,Livré,Marrakech-Safi,720.3,7,3,5,30,2024,5.0,0.0,0.4930174081237911,0.3538664445369985,0,1,Rapide
CMD-02571,2024-07-27,2024-07-30,2024-08-08,Argan Cosmétique,138.0,Casablanca-Port,Marrakech-Safi,Sntl,Route,9.0,1.0,371.47,Express,Retardé,Béni Mellal-Khénifra,434.0,7,3,5,30,2024,9.0,0.0,2.691811594202899,0.8559216589861752,0,1,Standard
CMD-02572,2024-07-27,2024-07-27,2024-07-30,Conserves Sardines,222.0,Fès-Industriel,Tanger-Tétouan-Al Hoceïma,Ctm Express,Route,3.0,0.0,265.78,Standard,Livré,Marrakech-Safi,61.6,7,3,5,30,2024,3.0,0.0,1.197207207207207,4.314610389610389,0,1,Rapide
CMD-02573,2024-07-28,2024-07-31,2024-08-08,Dattes Medjoul,307.0,Tanger-Med,Fès-Meknès,Ctm Express,Rail,8.0,1.0,457.51,Standard,Retardé,Marrakech-Safi,421.3,7,3,6,30,2024,8.0,0.0,1.4902605863192182,1.0859482553999524,0,1,Standard
CMD-02574,2024-07-28,2024-07-28,2024-08-07,Dattes Medjoul,505.0,,Tanger-Tétouan-Al Hoceïma,Ctm Express,Route,10.0,1.0,,Express,Retardé,,824.5,7,3,6,30,2024,10.0,0.0,,,0,1,Standard
CMD-02575,2024-07-28,2024-07-31,2024-08-04,Câblage Automobile,628.0,Casablanca-Port,Fès-Meknès,Maroc Logistique,Rail,4.0,1.0,,Urgent,Retardé,Oriental,893.2,7,3,6,30,2024,4.0,0.0,,,0,1,Rapide
CMD-02576,2024-07-29,2024-07-29,2024-08-03,Argan Cosmétique,439.0,,Rabat-Salé-Kénitra,Ctm Express,Rail,5.0,1.0,453.11,Urgent,Retardé,Grand Casablanca,651.5,7,3,0,31,2024,5.0,0.0,1.0321412300683372,0.695487336914812,0,0,Rapide
CMD-02577,2024-07-29,2024-08-02,2024-08-12,Dattes Medjoul,97.0,,Grand Casablanca,Transatlas,Route,10.0,1.0,277.39,Standard,Retardé,Tanger-Tétouan-Al Hoceïma,226.0,7,3,0,31,2024,10.0,0.0,2.8596907216494842,1.2273893805309735,0,0,Standard
CMD-02578,2024-07-29,2024-07-29,2024-08-08,Argan Cosmétique,637.0,Casablanca-Port,Marrakech-Safi,Maroc Logistique,Route,10.0,1.0,374.1,Express,Retardé,Fès-Meknès,453.2,7,3,0,31,2024,10.0,0.0,0.5872841444270016,0.8254633715798765,0,0,Standard
CMD-02579,2024-07-30,2024-08-03,2024-08-07,Phosphates,444.0,Marrakech-Centre,Tanger-Tétouan-Al Hoceïma,Ctm Express,Rail,,1.0,,Standard,Retardé,Grand Casablanca,126.0,7,3,1,31,2024,4.0,,,,0,0,Rapide
CMD-02580,2024-07-30,2024-07-31,2024-08-05,Agrumes Export,52.0,,Fès-Meknès,Transatlas,Route,5.0,1.0,361.5,Standard,Retardé,Souss-Massa,197.2,7,3,1,31,2024,5.0,0.0,6.951923076923077,1.83316430020284,0,0,Rapide
CMD-02581,2024-07-31,2024-07-31,2024-08-08,Phosphates,81.0,Tanger-Med,Béni Mellal-Khénifra,Ctm Express,Aérien,8.0,1.0,867.04,Urgent,Retardé,Grand Casablanca,545.5,7,3,2,31,2024,8.0,0.0,10.704197530864198,1.5894408799266726,0,0,Standard
CMD-02582,2024-07-31,2024-08-02,2024-08-12,Textile Cuir,27.0,Casablanca-Port,Oriental,Ctm Express,Route,10.0,1.0,252.59,Standard,Retardé,Souss-Massa,525.7,7,3,2,31,2024,10.0,0.0,9.355185185185185,0.48048316530340496,0,0,Standard
CMD-02583,2024-07-31,2024-08-02,2024-08-08,Dattes Medjoul,505.0,,Grand Casablanca,Maroc Logistique,Rail,6.0,1.0,451.09,Express,Retardé,Tanger-Tétouan-Al Hoceïma,950.9,7,3,2,31,2024,6.0,0.0,0.8932475247524752,0.4743821642654327,0,0,Standard
CMD-02584,2024-08-01,,,Conserves Sardines,269.0,Fès-Industriel,Grand Casablanca,Transatlas,Route,7.0,1.0,305.08,Express,Retardé,Souss-Massa,594.6,8,3,3,31,2024,,,1.1341263940520445,0.5130844265052136,0,0,
CMD-02585,2024-08-01,2024-08-04,2024-08-08,Huile D'Olive Bio,46.0,Casablanca-Port,Souss-Massa,Maroc Logistique,Maritime,4.0,0.0,571.0,Urgent,Livré,Tanger-Tétouan-Al Hoceïma,379.5,8,3,3,31,2024,4.0,0.0,12.41304347826087,1.5046113306982871,0,0,Rapide
CMD-02586,2024-08-01,2024-08-03,2024-08-04,Agrumes Export,70.0,Rabat-Principal,Grand Casablanca,Maroc Logistique,Rail,1.0,0.0,370.64,Standard,Livré,Grand Casablanca,72.8,8,3,3,31,2024,1.0,0.0,5.2948571428571425,5.091208791208791,0,0,Express
CMD-02587,2024-08-02,2024-08-02,2024-08-08,Agrumes Export,103.0,Casablanca-Port,Fès-Meknès,Maroc Logistique,Route,6.0,0.0,360.63,Urgent,Livré,Béni Mellal-Khénifra,341.4,8,3,4,31,2024,6.0,0.0,3.50126213592233,1.0563268892794377,0,0,Standard
CMD-02588,2024-08-02,2024-08-02,2024-08-06,Phosphates,612.0,Tanger-Med,Tanger-Tétouan-Al Hoceïma,Transatlas,Maritime,4.0,0.0,585.64,Urgent,Livré,Fès-Meknès,584.0,8,3,4,31,2024,4.0,0.0,0.9569281045751634,1.0028082191780823,0,0,Rapide
CMD-02589,2024-08-02,2024-08-03,2024-08-08,Câblage Automobile,570.0,Casablanca-Port,,,,5.0,1.0,,Urgent,Retardé,Marrakech-Safi,525.7,8,3,4,31,2024,5.0,0.0,,,0,0,Rapide
CMD-02590,2024-08-03,,2024-08-13,Conserves Sardines,34.0,Casablanca-Port,Béni Mellal-Khénifra,Transatlas,Maritime,,1.0,602.02,Standard,Retardé,Marrakech-Safi,127.1,8,3,5,31,2024,,,17.706470588235295,4.736585365853658,0,1,
CMD-02591,2024-08-03,2024-08-06,2024-08-07,Argan Cosmétique,516.0,,Marrakech-Safi,Ctm Express,Maritime,1.0,0.0,622.24,Express,Livré,,637.1,8,3,5,31,2024,1.0,0.0,1.205891472868217,0.9766755611363993,0,1,Express
CMD-02592,2024-08-04,2024-08-08,2024-08-13,Conserves Sardines,291.0,Casablanca-Port,Béni Mellal-Khénifra,Transatlas,Route,5.0,0.0,398.72,Urgent,Livré,Tanger-Tétouan-Al Hoceïma,952.1,8,3,6,31,2024,5.0,0.0,1.370171821305842,0.41877953996428946,0,1,Rapide
CMD-02593,2024-08-04,2024-08-05,2024-08-07,Conserves Sardines,522.0,Agadir-Sud,Grand Casablanca,Ctm Express,Route,5.0,,264.96,Standard,Retardé,Fès-Meknès,958.6,8,3,6,31,2024,2.0,-3.0,0.5075862068965517,0.2764030878364281,0,1,Express
CMD-02594,2024-08-04,2024-08-05,2024-08-07,Dattes Medjoul,127.0,Agadir-Sud,Oriental,Maroc Logistique,Route,2.0,0.0,281.9,Standard,Livré,Béni Mellal-Khénifra,274.9,8,3,6,31,2024,2.0,0.0,2.2196850393700784,1.0254638050200073,0,1,Express
CMD-02595,2024-08-05,2024-08-05,2024-08-07,Textile Cuir,745.0,Rabat-Principal,Rabat-Salé-Kénitra,Maroc Logistique,Route,2.0,0.0,322.66,Standard,Livré,Rabat-Salé-Kénitra,825.0,8,3,0,32,2024,2.0,0.0,0.43310067114093964,0.39110303030303034,0,0,Express
CMD-02596,2024-08-05,2024-08-09,2024-08-12,Conserves Sardines,300.0,Tanger-Med,Tanger-Tétouan-Al Hoceïma,Transatlas,Aérien,3.0,1.0,,Express,Retardé,,577.0,8,3,0,32,2024,3.0,0.0,,,0,0,Rapide
CMD-02597,2024-08-05,2024-08-06,2024-08-07,Huile D'Olive Bio,37.0,Tanger-Med,Tanger-Tétouan-Al Hoceïma,Maroc Logistique,Route,1.0,0.0,343.18,Standard,Livré,Rabat-Salé-Kénitra,756.1,8,3,0,32,2024,1.0,0.0,9.275135135135136,0.45388176167173655,0,0,Express
CMD-02598,2024-08-06,,2024-08-14,Textile Cuir,502.0,Marrakech-Centre,Rabat-Salé-Kénitra,Sntl,Route,8.0,,202.34,Urgent,Retardé,Souss-Massa,593.8,8,3,1,32,2024,,,0.40306772908366534,0.34075446278208155,0,0,
CMD-02599,2024-08-06,,2024-08-16,Câblage Automobile,126.0,Agadir-Sud,Fès-Meknès,Transatlas,Maritime,10.0,1.0,526.25,Urgent,Retardé,Souss-Massa,770.1,8,3,1,32,2024,,,4.176587301587301,0.6833528113232048,0,0,
CMD-02600,2024-08-07,2024-08-08,2024-08-16,Agrumes Export,210.0,Casablanca-Port,Oriental,Maroc Logistique,Rail,11.0,1.0,472.06,Standard,Retardé,Souss-Massa,302.5,8,3,2,32,2024,8.0,-3.0,2.247904761904762,1.5605289256198347,0,0,Standard
CMD-02601,2024-08-07,2024-08-09,2024-08-10,Phosphates,414.0,Casablanca-Port,Grand Casablanca,Oncf Marchandises,Route,1.0,0.0,357.14,Standard,Livré,Grand Casablanca,126.5,8,3,2,32,2024,1.0,0.0,0.8626570048309179,2.8232411067193675,0,0,Express
CMD-02602,2024-08-07,2024-08-07,,Conserves Sardines,196.0,Casablanca-Port,Béni Mellal-Khénifra,Oncf Marchandises,Route,6.0,1.0,389.89,Express,Retardé,Tanger-Tétouan-Al Hoceïma,918.3,8,3,2,32,2024,,,1.989234693877551,0.42457802461069366,0,0,
CMD-02603,2024-08-08,2024-08-09,2024-08-18,Agrumes Export,505.0,Casablanca-Port,Grand Casablanca,Ctm Express,Route,11.0,1.0,219.26,Express,Retardé,Oriental,187.8,8,3,3,32,2024,9.0,-2.0,0.4341782178217822,1.1675186368477102,0,0,Standard
CMD-02604,2024-08-08,2024-08-10,2024-08-18,Phosphates,46.0,Fès-Industriel,Grand Casablanca,Sntl,Rail,8.0,1.0,491.26,Standard,Retardé,Fès-Meknès,788.7,8,3,3,32,2024,8.0,0.0,10.679565217391303,0.6228730822873082,0,0,Standard
CMD-02605,2024-08-08,2024-08-09,2024-08-19,Phosphates,622.0,Agadir-Sud,Tanger-Tétouan-Al Hoceïma,Transatlas,Route,10.0,1.0,388.63,Urgent,Retardé,,790.3,8,3,3,32,2024,10.0,0.0,0.6248070739549839,0.49174996836644314,0,0,Standard
CMD-02606,2024-08-09,2024-08-09,2024-08-18,Phosphates,307.0,Fès-Industriel,Oriental,Ctm Express,Route,9.0,1.0,367.05,Express,Retardé,Béni Mellal-Khénifra,749.7,8,3,4,32,2024,9.0,0.0,1.1956026058631921,0.4895958383353341,0,0,Standard
CMD-02607,2024-08-09,2024-08-10,2024-08-16,Agrumes Export,450.0,Marrakech-Centre,Rabat-Salé-Kénitra,Transatlas,Aérien,8.0,,924.13,Standard,Retardé,Rabat-Salé-Kénitra,76.4,8,3,4,32,2024,6.0,-2.0,2.0536222222222222,12.095942408376962,0,0,Standard
CMD-02608,2024-08-09,2024-08-10,2024-08-12,Huile D'Olive Bio,297.0,Tanger-Med,Souss-Massa,Ctm Express,Maritime,0.0,0.0,679.68,Standard,Livré,Tanger-Tétouan-Al Hoceïma,912.9,8,3,4,32,2024,2.0,2.0,2.288484848484848,0.7445284258954978,0,0,Express
CMD-02609,2024-08-10,2024-08-10,2024-08-13,Conserves Sardines,169.0,Fès-Industriel,,,,3.0,1.0,810.89,Standard,Retardé,Tanger-Tétouan-Al Hoceïma,53.4,8,3,5,32,2024,3.0,0.0,4.798165680473373,15.185205992509363,0,1,Rapide
CMD-02610,2024-08-10,2024-08-11,2024-08-13,Conserves Sardines,586.0,Agadir-Sud,Grand Casablanca,Oncf Marchandises,Aérien,2.0,0.0,809.25,Standard,Livré,Oriental,891.7,8,3,5,32,2024,2.0,0.0,1.3809726962457338,0.9075361668722665,0,1,Express
CMD-02611,2024-08-11,2024-08-11,2024-08-11,Phosphates,604.0,Tanger-Med,Souss-Massa,Transatlas,Route,0.0,0.0,330.83,Standard,Livré,Tanger-Tétouan-Al Hoceïma,620.0,8,3,6,32,2024,0.0,0.0,0.5477317880794702,0.5335967741935483,0,1,
CMD-02612,2024-08-11,2024-08-15,2024-08-17,Agrumes Export,4.0,Casablanca-Port,Grand Casablanca,Ctm Express,Route,2.0,0.0,317.69,Express,Livré,Grand Casablanca,810.0,8,3,6,32,2024,2.0,0.0,79.4225,0.3922098765432099,0,1,Express
CMD-02613,2024-08-11,2024-08-13,2024-08-23,Argan Cosmétique,246.0,Tanger-Med,Rabat-Salé-Kénitra,Maroc Logistique,Route,10.0,1.0,230.44,Standard,Retardé,Grand Casablanca,482.3,8,3,6,32,2024,10.0,0.0,0.9367479674796748,0.47779390420899853,0,1,Standard
CMD-02614,2024-08-12,2024-08-14,2024-08-20,Conserves Sardines,457.0,,Souss-Massa,Ctm Express,Route,6.0,1.0,234.78,Standard,Retardé,Grand Casablanca,230.9,8,3,0,33,2024,6.0,0.0,0.5137417943107221,1.0168038111736681,0,0,Standard
CMD-02615,2024-08-12,2024-08-14,2024-08-21,Dattes Medjoul,127.0,Rabat-Principal,Fès-Meknès,Transatlas,Route,7.0,0.0,285.32,Express,Livré,Tanger-Tétouan-Al Hoceïma,669.6,8,3,0,33,2024,7.0,0.0,2.2466141732283464,0.42610513739545997,0,0,Standard
CMD-02616,2024-08-12,2024-08-12,2024-08-21,Dattes Medjoul,106.0,Casablanca-Port,Grand Casablanca,Oncf Marchandises,Route,9.0,1.0,388.44,Urgent,Retardé,Fès-Meknès,81.2,8,3,0,33,2024,9.0,0.0,3.6645283018867922,4.783743842364532,0,0,Standard
CMD-02617,2024-08-13,2024-08-15,2024-08-22,Agrumes Export,390.0,Tanger-Med,Oriental,Maroc Logistique,Maritime,7.0,0.0,534.69,Express,Livré,Fès-Meknès,149.9,8,3,1,33,2024,7.0,0.0,1.3710000000000002,3.5669779853235495,0,0,Standard
CMD-02618,2024-08-13,2024-08-15,2024-08-16,Dattes Medjoul,699.0,Casablanca-Port,Rabat-Salé-Kénitra,Ctm Express,Maritime,1.0,0.0,691.13,Standard,Livré,Béni Mellal-Khénifra,777.7,8,3,1,33,2024,1.0,0.0,0.9887410586552218,0.8886845827439886,0,0,Express
